ID,NAME,GP,PTS,W,L,WIN%,FG%,3P%,FT%,OREB,DREB,REB,AST,TOV,+/-,OFF RATING,DEF RATING,NET RATING,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PIE
1610612745,Houston Rockets,82,112.4,65,17,79.3,46.0,36.199999999999996,78.10000000000001,9.0,34.5,43.5,21.5,13.8,8.5,114.1,105.7,8.4,55.7,1.56,16.4,25.4,75.0,50.3,14.099999999999998,55.1,59.0,53.1
1610612754,Indiana Pacers,82,105.6,48,34,58.5,47.199999999999996,36.9,77.9,9.6,32.7,42.3,22.2,13.3,1.4,108.5,107.3,1.3,54.400000000000006,1.67,16.8,27.1,72.1,49.6,13.600000000000001,52.5,55.7,50.9
1610612746,Los Angeles Clippers,82,109.0,42,40,51.2,47.099999999999994,35.4,74.3,10.1,33.7,43.9,22.3,14.7,0.0,109.4,109.2,0.2,55.50000000000001,1.52,16.5,28.4,71.8,50.4,14.7,52.7,56.39999999999999,49.7
1610612747,Los Angeles Lakers,82,108.1,35,47,42.699999999999996,46.1,34.5,71.39999999999999,10.7,35.7,46.4,23.8,15.8,-1.5,106.0,107.3,-1.3,58.4,1.51,17.0,27.900000000000002,72.89999999999999,50.5,15.5,51.7,54.800000000000004,49.1
1610612763,Memphis Grizzlies,82,99.3,22,60,26.8,44.4,35.199999999999996,78.60000000000001,9.5,31.0,40.5,21.5,15.0,-6.2,103.6,110.4,-6.8,58.599999999999994,1.44,16.6,27.6,72.1,49.3,15.6,50.0,53.900000000000006,46.0
1610612748,Miami Heat,82,103.4,44,38,53.7,45.5,36.0,75.5,9.3,34.2,43.5,22.7,14.4,0.5,106.2,105.8,0.4,58.5,1.58,17.1,26.1,74.1,50.1,14.799999999999999,52.0,55.1,50.5
1610612749,Milwaukee Bucks,82,106.5,44,38,53.7,47.8,35.5,78.3,8.4,31.5,39.8,23.2,13.8,-0.3,109.0,109.1,-0.2,58.5,1.68,17.7,24.4,70.89999999999999,48.0,14.2,53.1,57.099999999999994,50.2
1610612750,Minnesota Timberwolves,82,109.5,47,35,57.3,47.599999999999994,35.699999999999996,80.4,10.3,31.6,42.0,22.7,12.5,2.2,112.5,110.2,2.3,55.300000000000004,1.82,17.0,28.9,72.0,50.3,12.8,52.300000000000004,56.599999999999994,51.800000000000004
1610612740,New Orleans Pelicans,82,111.7,48,34,58.5,48.3,36.199999999999996,77.2,8.7,35.6,44.3,26.8,14.9,1.3,108.5,107.4,1.1,62.7,1.79,19.0,24.0,72.6,49.4,14.499999999999998,54.1,57.3,52.5
1610612752,New York Knicks,82,104.5,29,53,35.4,46.400000000000006,35.199999999999996,78.7,10.5,33.6,44.0,23.3,14.7,-3.6,106.3,109.7,-3.4,57.3,1.58,17.2,28.9,72.7,50.9,15.0,51.0,54.400000000000006,48.1
1610612760,Oklahoma City Thunder,82,107.9,48,34,58.5,45.300000000000004,35.4,71.6,12.5,32.6,45.1,21.3,14.0,3.4,110.1,106.4,3.7,53.5,1.53,15.8,32.0,72.5,51.5,14.299999999999999,51.4,54.6,50.8
1610612753,Orlando Magic,82,103.4,25,57,30.5,45.2,35.099999999999994,75.7,8.8,32.8,41.6,23.4,14.5,-4.8,104.7,109.4,-4.7,60.4,1.61,17.5,24.8,71.39999999999999,48.0,14.7,51.2,54.50000000000001,47.199999999999996
1610612755,Philadelphia 76ers,82,109.8,52,30,63.4,47.199999999999996,36.9,75.2,10.9,36.5,47.4,27.1,16.5,4.5,108.5,103.9,4.6,66.3,1.64,19.1,28.599999999999998,73.6,52.0,16.3,53.5,56.8,54.2
1610612756,Phoenix Suns,82,103.9,21,61,25.6,44.2,33.4,74.1,10.3,33.9,44.1,21.3,15.7,-9.4,102.8,111.7,-9.0,55.300000000000004,1.35,15.6,27.1,72.39999999999999,49.3,15.5,49.5,53.2,44.2
1610612757,Portland Trail Blazers,82,105.6,49,33,59.8,45.2,36.6,80.0,10.2,35.3,45.5,19.5,13.5,2.6,108.4,105.7,2.7,49.6,1.44,15.0,27.900000000000002,74.6,51.300000000000004,13.900000000000002,51.1,54.900000000000006,51.0
1610612758,Sacramento Kings,82,98.8,27,55,32.9,45.0,37.5,73.5,9.5,31.4,40.9,21.6,13.7,-7.0,103.1,110.4,-7.3,55.60000000000001,1.57,16.6,26.400000000000002,73.1,48.9,14.299999999999999,50.2,52.900000000000006,45.1
1610612759,San Antonio Spurs,82,102.7,47,35,57.3,45.7,35.199999999999996,77.2,10.4,33.9,44.2,22.8,13.1,2.9,107.1,104.1,3.0,58.3,1.73,17.3,27.700000000000003,74.1,50.8,13.700000000000001,50.7,54.300000000000004,52.5
1610612761,Toronto Raptors,82,111.7,59,23,72.0,47.199999999999996,35.8,79.4,9.8,34.2,44.0,24.3,13.4,7.8,113.0,105.3,7.7,59.0,1.82,17.9,27.400000000000002,72.5,50.2,13.5,53.900000000000006,57.49999999999999,53.800000000000004
1610612762,Utah Jazz,82,104.1,48,34,58.5,46.2,36.6,77.9,9.0,34.2,43.3,22.4,14.7,4.3,107.4,103.0,4.4,58.599999999999994,1.53,17.1,25.6,75.6,50.9,15.2,52.7,56.39999999999999,53.2
1610612764,Washington Wizards,82,106.6,43,39,52.400000000000006,46.7,37.5,77.2,10.0,33.1,43.1,25.2,14.6,0.6,108.1,107.7,0.4,63.1,1.73,18.4,27.400000000000002,73.2,50.4,14.799999999999999,52.5,56.00000000000001,50.9
